"name","pt1","pt2","pt3","pt4","pt5","x","y"
"point_9417","20190507T051651_20190507T051654_T45UWB","20190601T051659_20190601T052154_T45UWB","20190706T051701_20190706T051655_T45UWB","20190808T052651_20190808T052650_T45UWB","20200526T051649_20200526T051651_T45UWB",87.7396018985008,55.3247304287702
"point_9418","20190422T051659_20190422T052110_T46VDJ","20190606T051651_20190606T051652_T46VDJ","20190728T050659_20190728T050701_T46VDJ","20190805T051701_20190805T051655_T46VDJ","20200112T052201_20200112T052157_T46VDJ",92.2710245490898,57.2923218428418
"point_9419","20190318T051651_20190318T051647_T46VEL","20190805T051701_20190805T051655_T46VEL","20190829T045701_20190829T045729_T46VEL","20200425T045701_20200425T045658_T46VEL","20200709T045659_20200709T045709_T46VEL",93.8510600785715,59.0512293190573
"point_9420","20190618T050659_20190618T050823_T46VEK","20190829T045701_20190829T045729_T46VEK","20200213T050919_20200213T050919_T46VEK","20200425T045701_20200425T045658_T46VEK","20200510T045659_20200510T045654_T46VEK",94.1193679986722,58.1866815765107
"point_9423","20190113T045139_20190113T045137_T46VFH","20190516T045709_20190516T045828_T46VFH","20190712T044709_20190712T044708_T46VFH","20200425T045701_20200425T045658_T46VFH","20200510T045659_20200510T045654_T46VFH",95.2522236613195,56.2489021535614
"point_9424","20181230T051219_20181230T051218_T46UEG","20190529T050659_20190529T050701_T46UEG","20190703T050701_20190703T051230_T46UEG","20190715T045709_20190715T045705_T46UEG","20190827T050659_20190827T051015_T46UEG",93.9703080430607,55.4439783932594
"point_9425","20190104T051211_20190104T051210_T46UDG","20190603T050701_20190603T051227_T46UDG","20190822T050701_20190822T050655_T46UDG","20200503T050649_20200503T051141_T46UDG","20200617T050701_20200617T050659_T46UDG",92.3604605224567,55.4141664021371
"point_9426","20190404T050941_20190404T051246_T46UCG","20190424T050701_20190424T050931_T46UCG","20190810T051659_20190810T051657_T46UCG","20190906T050659_20190906T050814_T46UCG","20190919T051649_20190919T051902_T46UCG",90.8698609663419,55.4439783932594
"point_9430","20190425T043701_20190425T043704_T47VMC","20190503T044709_20190503T044949_T47VMC","20190530T043709_20190530T043745_T47VMC","20190823T043701_20190823T043739_T47VMC","20200708T043711_20200708T043705_T47VMC",98.2632347646714,56.3457911247089
"point_9435","20190905T044701_20190905T044905_T46UFE","20190920T044659_20190920T044659_T46UFE","20200313T044701_20200313T044700_T46UFE","20200626T044659_20200626T044742_T46UFE","20200701T044711_20200701T044705_T46UFE",95.6975402787088,53.3142842774604
"point_9436","20190707T044711_20190707T045327_T46UFE","20190717T044711_20190717T044705_T46UFE","20190905T044701_20190905T044905_T46UFE","20190908T045701_20190908T045941_T46UFE","20200301T045719_20200301T045719_T46UFE",95.2578134096549,53.582592197561
"point_9438","20190101T050211_20190101T050332_T46UEE","20190418T044701_20190418T045028_T46UEE","20190809T045701_20190809T045725_T46UEE","20190908T045701_20190908T045941_T46UEE","20200323T044701_20200323T044707_T46UEE",93.6516923879412,53.4111732486078
"point_9439","20190511T045701_20190511T045725_T46UDD","20190804T045709_20190804T045704_T46UDD","20190829T045701_20190829T045729_T46UDD","20191008T045701_20191008T050028_T46UDD","20200729T045659_20200729T045659_T46UDD",92.7647856520529,52.9080958984191
"point_9440","20190625T045709_20190625T045805_T46UDD","20190804T045709_20190804T045704_T46UDD","20190809T045701_20190809T045725_T46UDD","20200624T045701_20200624T045702_T46UDD","20200704T045701_20200704T045726_T46UDD",92.649264186454,52.5764374971835
"point_9441","20190521T045701_20190521T045700_T46UDD","20190802T050701_20190802T051229_T46UDD","20200213T050919_20200213T050919_T46UDD","20200316T045651_20200316T045921_T46UDD","20200617T050701_20200617T050659_T46UDD",91.9859473839829,52.8745574084065
"point_9442","20190521T045701_20190521T045700_T45UYU","20190529T050659_20190529T050701_T45UYU","20190901T050651_20190901T050802_T45UYU","20200617T050701_20200617T050659_T45UYU","20200709T045659_20200709T045709_T46UCD",91.2145621136934,52.9192753950899
"point_9443","20191001T050701_20191001T050804_T45UYU","20191220T051221_20191220T051218_T46UCD","20200329T050651_20200329T051221_T45UYU","20200418T050651_20200418T051037_T46UCD","20200617T050701_20200617T050659_T45UYU",90.5288863178806,52.9677198806637
"point_9444","20190121T050121_20190121T050118_T45UYU","20190307T045659_20190307T045654_T46UCD","20190603T050701_20190603T051227_T46UCD","20190618T050659_20190618T050823_T46UCD","20200503T050649_20200503T051141_T45UYU",90.8754507146773,52.4907280227069
"point_9447","20190708T050659_20190708T050715_T46UCB","20190829T045701_20190829T045729_T45UYS","20190903T045659_20190903T045949_T45UYS","20190918T045701_20190918T045949_T45UYS","20200324T050649_20200324T051027_T45UYS",90.5661513067835,50.7020085553691
"point_9448","20190630T045701_20190630T050352_T45UYS","20190705T045709_20190705T045705_T46UCB","20190918T045701_20190918T045949_T45UYS","20200528T050701_20200528T050659_T46UCB","20200624T045701_20200624T045702_T45UYS",90.9089892046899,50.9255984887864
"point_9452","20190621T051659_20190621T051658_T45UWT","20190706T051701_20190706T051655_T45UWT","20200501T051651_20200501T051653_T45UWT","20200526T051649_20200526T052400_T45UWT","20200725T051649_20200725T051652_T45UWT",87.5849521945539,51.7156162535272
"point_9453","20190320T050649_20190320T051115_T45UWS","20190414T050701_20190414T051415_T45UWS","20191128T052149_20191128T052347_T45UWS","20200228T050741_20200228T050825_T45UWS","20200428T050701_20200428T050655_T45UWS",87.4806102256258,51.0001284665921
"point_9455","20181228T052221_20181228T052221_T45UWQ","20190611T051659_20190611T051901_T45UWQ","20190623T050701_20190623T051041_T45UWQ","20190708T050659_20190708T050715_T45UWQ","20200702T050659_20200702T051129_T45UWQ",87.8532601146545,49.1666910125709
"point_9458","20190107T052211_20190107T052212_T44UQB","20190621T051659_20190621T051658_T44UQB","20190709T052651_20190709T053440_T44UQB","20190917T052651_20190917T052645_T44UQB","20200516T051649_20200516T051649_T44UQB",84.8422490113026,50.8361625154195
"point_9460","20190326T052649_20190326T053240_T44UPD","20200325T052641_20200325T052700_T44UPD","20200417T053641_20200417T053750_T44UPD","20200616T053651_20200616T053756_T44UPD","20200628T052649_20200628T052648_T44UPD",83.1131535262094,52.7143179561241
"point_9461","20190408T053649_20190408T053645_T44UND","20190903T054641_20190903T054638_T44UND","20190915T053639_20190915T053641_T44UND","20200417T053641_20200417T053750_T44UND","20200430T054641_20200430T054640_T44UND",82.0548278413679,52.7143179561241
"point_9462","20190607T053649_20190607T053649_T44UNC","20190811T053651_20190811T053645_T44UNC","20200321T054631_20200321T055036_T44UNC","20200430T054641_20200430T054640_T44UNC","20200517T053651_20200517T053752_T44UNC",81.5778359834111,51.6410862757215
"point_9463","20190901T050651_20190901T050802_T45TUK","20190909T051649_20190909T051829_T45TUK","20191108T052019_20191108T052022_T45TUK","20191123T052131_20191123T052131_T45TUK","20200319T050651_20200319T051246_T45TUK",85.1105569314033,44.7097983397876
"point_9464","20190201T052039_20190201T052037_T44TPQ","20190328T051651_20190328T051744_T44TPQ","20190828T052651_20190828T052911_T44TPQ","20190917T052651_20190917T052645_T44TPQ","20200725T051649_20200725T052448_T44TPQ",82.8448456061087,44.6948923442264
"point_9466","20190322T045651_20190322T050002_T45TYJ","20190617T044701_20190617T045535_T45TYJ","20190801T044709_20190801T044855_T45TYJ","20200619T045659_20200619T050604_T45TYJ","20200729T045659_20200729T050430_T45TYJ",89.8655695154095,43.8154386061187
"point_9467","20190108T045151_20190108T045328_T45TYM","20190528T044701_20190528T045422_T45TYM","20190610T045701_20190610T045724_T45TYM","20190625T045709_20190625T045805_T45TYM","20200701T044711_20200701T045534_T45TYM",90.7301172579561,46.2153038914635
"point_9468","20190210T045941_20190210T045935_T46TCS","20190411T045701_20190411T050208_T46TCS","20190513T044709_20190513T044708_T46TCS","20190610T045701_20190610T045724_T46TCS","20190809T045701_20190809T045725_T46TCS",91.222015111474,46.5134238026865
"point_9469","20190109T051209_20190109T051204_T45TXN","20190705T045709_20190705T045705_T45TXN","20190708T050659_20190708T050715_T45TXN","20191008T045701_20191008T050028_T45TXN","20200722T050659_20200722T051321_T45TXN",88.6730898705177,47.1543816118159
"point_9470","20190708T050659_20190708T050715_T45TXN","20190822T050701_20190822T050655_T45TXN","20190906T050659_20190906T050814_T45TXN","20200503T050649_20200503T051141_T45TXN","20200714T045701_20200714T045701_T45TXN",89.1649877240356,47.4077835363554
"point_9473","20190102T052219_20190102T052400_T45UWP","20190626T051701_20190626T051655_T45UWP","20190701T051659_20190701T052112_T45UWP","20200304T050709_20200304T051243_T45UWP","20200625T051659_20200625T052232_T45UWP",87.4060802478201,48.3468612567077
"point_9474","20190218T050849_20190218T050850_T45UWP","20190623T050701_20190623T051041_T45UWP","20190728T050659_20190728T050701_T45UWP","20200612T050659_20200612T050655_T45UWP","20200717T050701_20200717T051132_T45UWP",88.0544910547301,48.4064852389523
"point_9475","20190322T045651_20190322T050002_T45UYR","20190516T045709_20190516T045828_T45UYR","20190906T050659_20190906T050814_T45UYR","20190913T045659_20190913T045918_T45UYR","20190918T045701_20190918T045949_T45UYR",89.9661849854473,49.8095120711454
"point_9483","20190202T054041_20190202T054037_T45VXJ","20190614T052659_20190614T052653_T45VXJ","20190813T052649_20190813T052652_T45VXJ","20190922T052649_20190922T053054_T45VXJ","20200623T052651_20200623T052705_T45VXJ",89.5935350964186,61.8200179945405
"point_9484","20190415T052649_20190415T052651_T45VWJ","20190605T054641_20190605T055100_T45VWJ","20190614T052659_20190614T052653_T45VWJ","20190804T054641_20190804T054642_T45VWJ","20200729T054641_20200729T054849_T45VWJ",88.4085084493073,61.7454880167348
"point_9485","20190720T054649_20190720T054813_T45WWM","20190801T053651_20190801T053831_T45WWM","20200308T053651_20200308T053647_T45WWM","20200702T055641_20200702T055640_T45WWM","20200729T054641_20200729T054849_T45WWM",88.4979444226742,64.3391312443746
"point_9486","20190205T055031_20190205T055025_T45WWM","20190723T055649_20190723T055720_T45WWM","20190817T055641_20190817T060025_T45WWM","20200412T053639_20200412T053637_T45WWM","20200729T054641_20200729T054849_T45WWM",87.5588667023219,64.488191199986
"point_9488","20190621T051659_20190621T051658_T46WFU","20190820T051659_20190820T051656_T46WFU","20200320T052649_20200320T052643_T46WFU","20200401T051651_20200401T051646_T46WFU","20200628T052649_20200628T052648_T46WFU",96.0031131877124,66.2992696606656
"point_9489","20190621T051659_20190621T051658_T46WFU","20190703T050701_20190703T050658_T46WFU","20190704T052659_20190704T052654_T46WFU","20200401T051651_20200401T051646_T46WFU","20200428T050701_20200428T050655_T46WFU",96.4279340612051,65.9862437538815
"point_9491","20190703T050701_20190703T050658_T46WFS","20190716T051701_20190716T051655_T46WFS","20200312T051651_20200312T051646_T46WFS","20200710T051651_20200710T051654_T46WFS","20200722T050659_20200722T050655_T46WFS",96.4838315445594,64.5366356855598
"point_9492","20190703T050701_20190703T050658_T46WFS","20190716T051701_20190716T051655_T46WFS","20190728T050659_20190728T050701_T46WFS","20200603T052651_20200603T052652_T46WFS","20200628T052649_20200628T052648_T46WFS",95.7608907598437,64.3167722510328
"point_9494","20190612T044709_20190612T044707_T47VNL","20190717T044711_20190717T044705_T47VNL","20200326T045651_20200326T045653_T47VNL","20200629T045659_20200629T045659_T47VNL","20200712T050659_20200712T050915_T47VNL",100.228962929298,63.396327025132
"point_9495","20190503T044709_20190503T044949_T47WPN","20190717T044711_20190717T044705_T47WPN","20190730T045701_20190730T045701_T47WPN","20190807T050659_20190807T050700_T47WPN","20190819T045701_20190819T045952_T47WPN",102.040041389977,65.3713714369841
"point_9503","20190708T041551_20190708T041554_T49VDJ","20190712T035541_20190712T035542_T49VDJ","20200308T035611_20200308T035808_T49VDJ","20200412T035539_20200412T035533_T49VDJ","20200530T040551_20200530T040550_T49VDJ",110.566270850954,61.6038810589039
"point_9504","20181230T033139_20181230T033137_T50VMJ","20190527T033541_20190527T033538_T50VMJ","20190616T033541_20190616T033835_T50VMJ","20200622T032539_20200622T032539_T50VMJ","20200625T033539_20200625T033537_T50VMJ",116.185831177507,57.2066123683652
"point_9505","20190102T034139_20190102T034139_T50VMK","20190328T033701_20190328T034001_T50VMK","20190514T032541_20190514T032540_T50VMK","20190608T032549_20190608T032544_T50VMK","20200521T033541_20200521T033838_T50VMK",116.260361155313,58.1755020798398
"point_9506","20190603T032541_20190603T033028_T50ULG","20190611T033539_20190611T033542_T50ULG","20190810T033539_20190810T033734_T50ULG","20190827T032539_20190827T033131_T50ULG","20200426T033529_20200426T034040_T50ULG",115.008257528176,55.477516883272
"point_9507","20190530T034541_20190530T035004_T50VLH","20190927T034541_20190927T034536_T50VLH","20200414T034531_20200414T034910_T50VLH","20200524T034541_20200524T035011_T50VLH","20200708T034539_20200708T034536_T50VLH",114.829385581443,56.3420646258186
"point_9509","20190424T032541_20190424T033029_T49UFU","20190701T033549_20190701T033543_T49UFU","20191021T032751_20191021T033259_T49UFU","20200317T033539_20200317T034257_T49UFU","20200622T032539_20200622T032539_T49UFU",113.383504012011,52.8242496733876
"point_9510","20190223T032731_20190223T033223_T49UFT","20190527T033541_20190527T033538_T49UFT","20190815T033541_20190815T033538_T49UFT","20190911T032541_20190911T032633_T49UFT","20200426T033529_20200426T034040_T49UFT",113.189726069716,51.7510179929849
"point_9514","20190109T033119_20190109T033316_T49TGN","20190404T033001_20190404T033101_T49TGN","20190509T032549_20190509T032650_T49TGN","20191021T032751_20191021T033259_T49TGN","20200727T032541_20200727T033034_T49TGN",113.994649830018,47.234501337957
"point_9515","20190708T032549_20190708T033215_T49UGP","20190822T032541_20190822T032604_T49UGP","20191001T032541_20191001T032603_T49UGP","20191105T032919_20191105T032919_T49UGP","20200727T032541_20200727T033034_T49UGP",113.949931843335,48.1884850538705
"point_9516","20190101T032131_20190101T032127_T49TGM","20190416T031549_20190416T031545_T49TGM","20190903T031539_20190903T032136_T49TGM","20190906T032539_20190906T033404_T49TGM","20191105T032919_20191105T032919_T49TGM",113.905213856651,46.2954236176047
"point_9518","20181214T031129_20181214T031345_T50TPR","20190520T025559_20190520T025647_T50TPR","20200427T030539_20200427T031145_T50TPR","20200708T025551_20200708T030138_T50TPR","20200711T030551_20200711T031147_T50TPR",118.645320445096,45.6544658084753
"point_9521","20181221T030129_20181221T030125_T51TVN","20190303T024621_20190303T024735_T51TVN","20190606T024559_20190606T025332_T51TVN","20191228T025121_20191228T025119_T51TVN","20200426T024551_20200426T024638_T51TVN",121.969357455233,47.2792193246405
"point_9522","20190214T025821_20190214T025819_T51TVN","20190525T025551_20190525T030137_T51TVN","20200327T024541_20200327T024542_T51TVN","20200516T024551_20200516T025402_T51TVN","20200725T024551_20200725T024551_T51TVN",122.625221259923,47.4729972669354
"point_9523","20190211T024841_20190211T025242_T51UVQ","20190515T025551_20190515T030138_T51UVQ","20190619T025549_20190619T025740_T51UVQ","20200317T024541_20200317T025335_T51UVQ","20200426T024551_20200426T024638_T51UVQ",122.014075441916,49.2169987475897
"point_9525","20191004T024549_20191004T024955_T51UWS","20200426T024551_20200426T024638_T51UWS","20200516T024551_20200516T024808_T51UWS","20200715T024551_20200715T024720_T51UWS","20200725T024551_20200725T024551_T51UWS",123.564298980275,50.9162822415606
"point_9526","20190427T024559_20190427T025132_T51UXS","20190731T024551_20190731T024935_T51UXS","20191024T024749_20191024T025324_T51UXS","20200710T024549_20200710T024547_T51UXS","20200725T024551_20200725T024551_T51UXS",125.069804531951,51.0206242104887
"point_9528","20190422T024551_20190422T024737_T51UYU","20190728T023551_20190728T023553_T51UYU","20200602T023601_20200602T024000_T52UCD","20200615T024551_20200615T024740_T52UCD","20200722T023551_20200722T023554_T52UCD",126.828712008167,52.6900957133373
"point_9529","20190409T023551_20190409T023941_T52UDB","20190524T023559_20190524T023557_T52UDB","20200609T022601_20200609T022555_T52UDB","20200709T022551_20200709T022553_T52UDB","20200712T023551_20200712T023553_T52UDB",128.364029550965,50.9610002282441
